,GHI,Tair,poa_global,solar_elevation,cell_temp,E_gen_kWh,E_hvac_kWh,E_hw_kWh,E_base_kWh,E_total_kWh,charge_kw,discharge_kw,grid_export_kw,grid_import_kw,soc_after,E_self_kWh
2020-06-05 23:00:00+09:00,0.0000,17.4000,0.0000,-30.9213,17.4000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.3000,0.0000,0.0000,0.0721,0.0000
2020-06-06 00:00:00+09:00,0.0000,18.4000,0.0000,-31.4807,18.4000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.1500,0.0000,0.0000,0.0592,0.0000
2020-06-06 01:00:00+09:00,0.0000,22.4000,0.0000,-28.6652,22.4000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.1072,0.0000,0.3762,0.0500,0.0000
2020-06-06 02:00:00+09:00,0.0000,20.1000,0.0000,-22.9044,20.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-06 03:00:00+09:00,0.0000,21.5000,0.0000,-14.8854,21.5000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-06 04:00:00+09:00,0.0000,21.2000,0.0000,-5.2662,21.2000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-06 05:00:00+09:00,0.0000,19.7000,0.0000,5.4440,19.7000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-06-06 06:00:00+09:00,58.4000,23.1000,41.6545,16.8799,24.3655,0.2239,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.6761,0.0500,0.2239
2020-06-06 07:00:00+09:00,142.8000,22.3000,120.2065,28.7755,26.0062,0.6429,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.4571,0.0500,0.6429
2020-06-06 08:00:00+09:00,149.7000,24.8000,135.9894,40.9121,28.9653,0.7208,0.0000,0.0000,0.7000,0.7000,0.0208,0.0000,0.0000,0.0000,0.0517,0.7208
2020-06-06 09:00:00+09:00,260.6000,27.3000,245.8155,53.0455,34.8636,1.2796,0.0606,0.0000,0.4000,0.4606,0.8191,0.0000,0.0000,0.0000,0.1179,1.2796
2020-06-06 10:00:00+09:00,257.2000,27.3000,248.2095,64.7150,33.9407,1.2958,0.0605,0.0000,0.3500,0.4105,0.8853,0.0000,0.0000,0.0000,0.1895,1.2958
2020-06-06 11:00:00+09:00,298.9000,28.5000,291.1621,74.3630,37.1668,1.5049,0.0969,0.0000,0.4000,0.4969,1.0080,0.0000,0.0000,0.0000,0.2709,1.5049
2020-06-06 12:00:00+09:00,209.5000,28.6000,203.7549,76.2870,34.6784,1.0613,0.0971,0.0000,0.6000,0.6971,0.3642,0.0000,0.0000,0.0000,0.3004,1.0613
2020-06-06 13:00:00+09:00,275.1000,27.1000,267.1666,68.3013,34.7928,1.3911,0.0551,0.0000,0.3500,0.4051,0.9859,0.0000,0.0000,0.0000,0.3801,1.3911
2020-06-06 14:00:00+09:00,292.4000,28.1000,278.1084,57.0155,36.7196,1.4394,0.0849,0.0000,0.3500,0.4349,1.0045,0.0000,0.0000,0.0000,0.4613,1.4394
2020-06-06 15:00:00+09:00,219.9000,26.4000,201.3050,44.9658,32.5771,1.0553,0.0330,0.0000,0.3500,0.3830,0.6723,0.0000,0.0000,0.0000,0.5156,1.0553
2020-06-06 16:00:00+09:00,124.2000,28.3000,108.4050,32.8030,31.6655,0.5699,0.0857,0.0000,0.4000,0.4857,0.0842,0.0000,0.0000,0.0000,0.5224,0.5699
2020-06-06 17:00:00+09:00,115.4000,29.7000,84.0102,20.8094,32.2680,0.4408,0.1264,0.0000,0.9000,1.0264,0.0000,0.5855,0.0000,0.0000,0.4721,0.4408
2020-06-06 18:00:00+09:00,57.4000,23.7000,27.4721,9.2023,24.5563,0.1476,0.0000,0.0000,1.3000,1.3000,0.0000,1.1524,0.0000,0.0000,0.3731,0.1476
2020-06-06 19:00:00+09:00,0.0000,21.5000,0.0000,-1.7739,21.5000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.2700,0.0000
2020-06-06 20:00:00+09:00,0.0000,21.4000,0.0000,-11.7921,21.4000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.1841,0.0000
2020-06-06 21:00:00+09:00,0.0000,20.6000,0.0000,-20.3946,20.6000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1068,0.0000
2020-06-06 22:00:00+09:00,0.0000,19.7000,0.0000,-26.9687,19.7000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.6609,0.0000,0.0391,0.0500,0.0000
2020-06-06 23:00:00+09:00,0.0000,18.0000,0.0000,-30.8149,18.0000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-06-07 00:00:00+09:00,0.0000,22.4000,0.0000,-31.3839,22.4000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-07 01:00:00+09:00,0.0000,20.6000,0.0000,-28.5833,20.6000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-07 02:00:00+09:00,0.0000,20.2000,0.0000,-22.8393,20.2000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-07 03:00:00+09:00,0.0000,22.3000,0.0000,-14.8362,22.3000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-07 04:00:00+09:00,0.0000,22.7000,0.0000,-5.2303,22.7000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-07 05:00:00+09:00,37.5000,23.2000,14.3204,5.4692,23.6460,0.0771,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.1229,0.0500,0.0771
2020-06-07 06:00:00+09:00,107.5000,24.2000,61.7058,16.8970,26.0498,0.3300,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.5700,0.0500,0.3300
2020-06-07 07:00:00+09:00,124.8000,24.3000,102.4165,28.7872,27.1241,0.5459,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.5541,0.0500,0.5459
2020-06-07 08:00:00+09:00,197.4000,25.1000,179.1480,40.9215,30.6464,0.9447,0.0000,0.0000,0.7000,0.7000,0.2447,0.0000,0.0000,0.0000,0.0698,0.9447
2020-06-07 09:00:00+09:00,189.5000,26.1000,178.7173,53.0573,31.2024,0.9409,0.0233,0.0000,0.4000,0.4233,0.5176,0.0000,0.0000,0.0000,0.1116,0.9409
2020-06-07 10:00:00+09:00,192.6000,27.9000,185.4672,64.7390,33.3760,0.9699,0.0760,0.0000,0.3500,0.4260,0.5439,0.0000,0.0000,0.0000,0.1556,0.9699
2020-06-07 11:00:00+09:00,317.9000,24.0000,307.5679,74.4237,33.6003,1.6073,0.0000,0.0000,0.4000,0.4000,1.2073,0.0000,0.0000,0.0000,0.2532,1.6073
2020-06-07 12:00:00+09:00,295.4000,28.7000,287.3463,76.3926,37.2097,1.4850,0.1026,0.0000,0.6000,0.7026,0.7823,0.0000,0.0000,0.0000,0.3164,1.4850
2020-06-07 13:00:00+09:00,257.4000,27.7000,248.5195,68.3972,33.9130,1.2975,0.0722,0.0000,0.3500,0.4222,0.8753,0.0000,0.0000,0.0000,0.3872,1.2975
2020-06-07 14:00:00+09:00,232.1000,27.4000,220.9274,57.1019,33.6255,1.1545,0.0626,0.0000,0.3500,0.4126,0.7418,0.0000,0.0000,0.0000,0.4471,1.1545
2020-06-07 15:00:00+09:00,239.8000,27.8000,219.7446,45.0492,34.5850,1.1449,0.0746,0.0000,0.3500,0.4246,0.7203,0.0000,0.0000,0.0000,0.5054,1.1449
2020-06-07 16:00:00+09:00,79.2000,25.3000,69.6673,32.8867,27.3740,0.3711,0.0000,0.0000,0.4000,0.4000,0.0000,0.0289,0.0000,0.0000,0.5029,0.3711
2020-06-07 17:00:00+09:00,127.6000,23.3000,92.1897,20.8955,26.1043,0.4929,0.0000,0.0000,0.9000,0.9000,0.0000,0.4071,0.0000,0.0000,0.4679,0.4929
2020-06-07 18:00:00+09:00,123.9000,25.7000,47.5346,9.2921,27.1825,0.2533,0.0000,0.0000,1.3000,1.3000,0.0000,1.0467,0.0000,0.0000,0.3780,0.2533
2020-06-07 19:00:00+09:00,0.0000,23.1000,0.0000,-1.6796,23.1000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.2749,0.0000
2020-06-07 20:00:00+09:00,0.0000,21.4000,0.0000,-11.6933,21.4000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.1890,0.0000
2020-06-07 21:00:00+09:00,0.0000,21.1000,0.0000,-20.2920,21.1000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1117,0.0000
2020-06-07 22:00:00+09:00,0.0000,18.6000,0.0000,-26.8649,18.6000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.0515,0.0000
2020-06-07 23:00:00+09:00,0.0000,20.1000,0.0000,-30.7149,20.1000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0177,0.0000,0.2823,0.0500,0.0000
2020-06-08 00:00:00+09:00,0.0000,18.4000,0.0000,-31.2939,18.4000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-08 01:00:00+09:00,0.0000,19.5000,0.0000,-28.5080,19.5000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-08 02:00:00+09:00,0.0000,21.9000,0.0000,-22.7805,21.9000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-08 03:00:00+09:00,0.0000,21.6000,0.0000,-14.7927,21.6000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-08 04:00:00+09:00,0.0000,19.8000,0.0000,-5.1997,19.8000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-08 05:00:00+09:00,60.6000,22.2000,19.7581,5.4896,22.7999,0.1067,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0933,0.0500,0.1067
2020-06-08 06:00:00+09:00,110.6000,22.3000,66.1342,16.9096,24.3579,0.3554,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.5446,0.0500,0.3554
2020-06-08 07:00:00+09:00,207.6000,24.9000,165.3131,28.7946,30.0555,0.8733,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.2267,0.0500,0.8733
2020-06-08 08:00:00+09:00,165.6000,25.2000,150.6667,40.9267,29.5376,0.7972,0.0000,0.0000,0.7000,0.7000,0.0972,0.0000,0.0000,0.0000,0.0579,0.7972
2020-06-08 09:00:00+09:00,160.0000,28.8000,150.7806,53.0647,33.5087,0.7882,0.1014,0.0000,0.4000,0.5014,0.2868,0.0000,0.0000,0.0000,0.0810,0.7882
2020-06-08 10:00:00+09:00,284.3000,29.5000,274.5498,64.7579,37.9882,1.4154,0.1257,0.0000,0.3500,0.4757,0.9397,0.0000,0.0000,0.0000,0.1570,1.4154
2020-06-08 11:00:00+09:00,297.3000,27.6000,287.4280,74.4778,36.5287,1.4885,0.0705,0.0000,0.4000,0.4705,1.0181,0.0000,0.0000,0.0000,0.2393,1.4885
2020-06-08 12:00:00+09:00,283.0000,28.0000,276.4531,76.4920,36.4032,1.4322,0.0817,0.0000,0.6000,0.6817,0.7505,0.0000,0.0000,0.0000,0.3000,1.4322
2020-06-08 13:00:00+09:00,270.5000,27.6000,261.2614,68.4894,35.3354,1.3580,0.0696,0.0000,0.3500,0.4196,0.9384,0.0000,0.0000,0.0000,0.3758,1.3580
2020-06-08 14:00:00+09:00,221.1000,24.7000,210.4158,57.1856,30.2275,1.1110,0.0000,0.0000,0.3500,0.3500,0.7610,0.0000,0.0000,0.0000,0.4373,1.1110
2020-06-08 15:00:00+09:00,181.4000,28.3000,166.5368,45.1302,33.4511,0.8707,0.0874,0.0000,0.3500,0.4374,0.4333,0.0000,0.0000,0.0000,0.4724,0.8707
2020-06-08 16:00:00+09:00,149.3000,27.0000,124.9296,32.9681,30.7414,0.6586,0.0484,0.0000,0.4000,0.4484,0.2102,0.0000,0.0000,0.0000,0.4893,0.6586
2020-06-08 17:00:00+09:00,82.9000,24.5000,63.2986,20.9791,26.4488,0.3381,0.0000,0.0000,0.9000,0.9000,0.0000,0.5619,0.0000,0.0000,0.4411,0.3381
2020-06-08 18:00:00+09:00,79.6000,22.8000,18.3042,9.3789,23.3326,0.0987,0.0000,0.0000,1.3000,1.3000,0.0000,1.2013,0.0000,0.0000,0.3379,0.0987
2020-06-08 19:00:00+09:00,0.0000,23.6000,0.0000,-1.5889,23.6000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.2348,0.0000
2020-06-08 20:00:00+09:00,0.0000,23.8000,0.0000,-11.5986,23.8000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.1489,0.0000
2020-06-08 21:00:00+09:00,0.0000,17.9000,0.0000,-20.1944,17.9000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.0715,0.0000
2020-06-08 22:00:00+09:00,0.0000,22.6000,0.0000,-26.7670,22.6000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.2508,0.0000,0.4492,0.0500,0.0000
2020-06-08 23:00:00+09:00,0.0000,19.9000,0.0000,-30.6213,19.9000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-06-09 00:00:00+09:00,0.0000,17.2000,0.0000,-31.2105,17.2000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-09 01:00:00+09:00,0.0000,15.6000,0.0000,-28.4394,15.6000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-09 02:00:00+09:00,0.0000,18.2000,0.0000,-22.7278,18.2000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-09 03:00:00+09:00,0.0000,21.1000,0.0000,-14.7548,21.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-09 04:00:00+09:00,0.0000,21.9000,0.0000,-5.1743,21.9000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-09 05:00:00+09:00,52.0000,21.3000,16.3406,5.5052,21.8092,0.0885,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.1115,0.0500,0.0885
2020-06-09 06:00:00+09:00,64.2000,24.3000,40.5944,16.9178,25.5312,0.2174,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.6826,0.0500,0.2174
2020-06-09 07:00:00+09:00,102.1000,24.1000,82.9841,28.7978,26.6358,0.4430,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.6570,0.0500,0.4430
2020-06-09 08:00:00+09:00,147.0000,27.6000,132.4184,40.9277,30.9105,0.6977,0.0659,0.0000,0.7000,0.7659,0.0000,0.0000,0.0000,0.0681,0.0500,0.6977
2020-06-09 09:00:00+09:00,216.5000,28.2000,203.7539,53.0677,34.1387,1.0630,0.0856,0.0000,0.4000,0.4856,0.5775,0.0000,0.0000,0.0000,0.0967,1.0630
2020-06-09 10:00:00+09:00,336.7000,29.3000,325.1505,64.7717,39.3827,1.6689,0.1214,0.0000,0.3500,0.4714,1.1975,0.0000,0.0000,0.0000,0.1935,1.6689
2020-06-09 11:00:00+09:00,308.9000,27.9000,298.5162,74.5253,37.1812,1.5428,0.0796,0.0000,0.4000,0.4796,1.0632,0.0000,0.0000,0.0000,0.2794,1.5428
2020-06-09 12:00:00+09:00,218.6000,27.1000,211.3153,76.5854,33.6182,1.1043,0.0534,0.0000,0.6000,0.6534,0.4508,0.0000,0.0000,0.0000,0.3159,1.1043
2020-06-09 13:00:00+09:00,242.2000,27.4000,234.7042,68.5779,34.3777,1.2236,0.0629,0.0000,0.3500,0.4129,0.8107,0.0000,0.0000,0.0000,0.3814,1.2236
2020-06-09 14:00:00+09:00,254.7000,24.7000,241.9672,57.2667,32.2179,1.2699,0.0000,0.0000,0.3500,0.3500,0.9199,0.0000,0.0000,0.0000,0.4558,1.2699
2020-06-09 15:00:00+09:00,167.1000,27.2000,154.4636,45.2088,31.9148,0.8114,0.0548,0.0000,0.3500,0.4048,0.4066,0.0000,0.0000,0.0000,0.4886,0.8114
2020-06-09 16:00:00+09:00,171.5000,24.8000,143.4618,33.0471,29.1953,0.7599,0.0000,0.0000,0.4000,0.4000,0.3599,0.0000,0.0000,0.0000,0.5177,0.7599
2020-06-09 17:00:00+09:00,109.6000,23.3000,84.5945,21.0600,25.8837,0.4526,0.0000,0.0000,0.9000,0.9000,0.0000,0.4474,0.0000,0.0000,0.4793,0.4526
2020-06-09 18:00:00+09:00,75.3000,25.4000,36.0238,9.4627,26.5118,0.1924,0.0000,0.0000,1.3000,1.3000,0.0000,1.1076,0.0000,0.0000,0.3841,0.1924
2020-06-09 19:00:00+09:00,0.0000,22.1000,0.0000,-1.5018,22.1000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.2810,0.0000
2020-06-09 20:00:00+09:00,0.0000,23.8000,0.0000,-11.5082,23.8000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.1951,0.0000
2020-06-09 21:00:00+09:00,0.0000,20.4000,0.0000,-20.1018,20.4000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1178,0.0000
2020-06-09 22:00:00+09:00,0.0000,21.5000,0.0000,-26.6748,21.5000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.7000,0.0000,0.0000,0.0577,0.0000
2020-06-09 23:00:00+09:00,0.0000,19.4000,0.0000,-30.5341,19.4000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0891,0.0000,0.2109,0.0500,0.0000
2020-06-10 00:00:00+09:00,0.0000,19.7000,0.0000,-31.1338,19.7000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-10 01:00:00+09:00,0.0000,16.5000,0.0000,-28.3773,16.5000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-10 02:00:00+09:00,0.0000,20.1000,0.0000,-22.6814,20.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-10 03:00:00+09:00,0.0000,21.3000,0.0000,-14.7227,21.3000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-10 04:00:00+09:00,0.0000,21.4000,0.0000,-5.1540,21.4000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-10 05:00:00+09:00,96.9000,22.1000,37.1888,5.5160,23.0738,0.2006,0.0000,0.0000,0.2000,0.2000,0.0006,0.0000,0.0000,0.0000,0.0501,0.2006
2020-06-10 06:00:00+09:00,44.6000,25.5000,29.3921,16.9216,26.3795,0.1570,0.0000,0.0000,0.9000,0.9000,0.0000,0.0006,0.0000,0.7424,0.0500,0.1570
2020-06-10 07:00:00+09:00,192.8000,24.0000,155.5607,28.7969,28.5643,0.8256,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.2744,0.0500,0.8256
2020-06-10 08:00:00+09:00,135.5000,27.7000,121.8308,40.9246,31.2928,0.6412,0.0684,0.0000,0.7000,0.7684,0.0000,0.0000,0.0000,0.1272,0.0500,0.6412
2020-06-10 09:00:00+09:00,217.6000,24.9000,204.7770,53.0665,31.0541,1.0785,0.0000,0.0000,0.4000,0.4000,0.6785,0.0000,0.0000,0.0000,0.1048,1.0785
2020-06-10 10:00:00+09:00,257.9000,24.4000,247.8377,64.7805,31.5062,1.3035,0.0000,0.0000,0.3500,0.3500,0.9535,0.0000,0.0000,0.0000,0.1819,1.3035
2020-06-10 11:00:00+09:00,254.6000,27.5000,248.9653,74.5663,35.2761,1.2944,0.0662,0.0000,0.4000,0.4662,0.8281,0.0000,0.0000,0.0000,0.2489,1.2944
2020-06-10 12:00:00+09:00,329.6000,26.4000,322.7379,76.6726,35.9857,1.6742,0.0363,0.0000,0.6000,0.6363,1.0379,0.0000,0.0000,0.0000,0.3328,1.6742
2020-06-10 13:00:00+09:00,246.8000,26.4000,238.2620,68.6627,33.0674,1.2472,0.0338,0.0000,0.3500,0.3838,0.8634,0.0000,0.0000,0.0000,0.4026,1.2472
2020-06-10 14:00:00+09:00,194.8000,26.0000,185.2561,57.3451,31.1490,0.9754,0.0000,0.0000,0.3500,0.3500,0.6254,0.0000,0.0000,0.0000,0.4531,0.9754
2020-06-10 15:00:00+09:00,240.3000,26.8000,220.6759,45.2851,33.3489,1.1541,0.0453,0.0000,0.3500,0.3953,0.7588,0.0000,0.0000,0.0000,0.5144,1.1541
2020-06-10 16:00:00+09:00,174.1000,26.9000,150.5373,33.1236,31.5105,0.7918,0.0462,0.0000,0.4000,0.4462,0.3455,0.0000,0.0000,0.0000,0.5424,0.7918
2020-06-10 17:00:00+09:00,18.2000,21.3000,14.0816,21.1382,21.7288,0.0763,0.0000,0.0000,0.9000,0.9000,0.0000,0.8237,0.0000,0.0000,0.4716,0.0763
2020-06-10 18:00:00+09:00,36.9000,24.9000,17.5378,9.5433,25.4361,0.0940,0.0000,0.0000,1.3000,1.3000,0.0000,1.2060,0.0000,0.0000,0.3680,0.0940
2020-06-10 19:00:00+09:00,0.0000,21.0000,0.0000,-1.4183,21.0000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.2649,0.0000
2020-06-10 20:00:00+09:00,0.0000,20.2000,0.0000,-11.4222,20.2000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.1790,0.0000
2020-06-10 21:00:00+09:00,0.0000,20.1000,0.0000,-20.0142,20.1000,0.0000,0.0000,0.0000,0.9000,0.9000,0.0000,0.9000,0.0000,0.0000,0.1017,0.0000
2020-06-10 22:00:00+09:00,0.0000,20.8000,0.0000,-26.5884,20.8000,0.0000,0.0000,0.0000,0.7000,0.7000,0.0000,0.6015,0.0000,0.0985,0.0500,0.0000
2020-06-10 23:00:00+09:00,0.0000,17.1000,0.0000,-30.4534,17.1000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-06-11 00:00:00+09:00,0.0000,20.0000,0.0000,-31.0639,20.0000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-11 01:00:00+09:00,0.0000,20.6000,0.0000,-28.3218,20.6000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-11 02:00:00+09:00,0.0000,20.1000,0.0000,-22.6412,20.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-11 03:00:00+09:00,0.0000,22.0000,0.0000,-14.6962,22.0000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-06-11 04:00:00+09:00,0.0000,22.3000,0.0000,-5.1390,22.3000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-06-11 05:00:00+09:00,5.0000,23.2000,1.9822,5.5221,23.2607,0.0107,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.1893,0.0500,0.0107
2020-06-11 06:00:00+09:00,42.6000,24.7000,24.9295,16.9210,25.4569,0.1335,0.0000,0.0000,0.9000,0.9000,0.0000,0.0000,0.0000,0.7665,0.0500,0.1335
2020-06-11 07:00:00+09:00,190.3000,25.9000,158.2426,28.7918,30.6939,0.8344,0.0000,0.0000,1.1000,1.1000,0.0000,0.0000,0.0000,0.2656,0.0500,0.8344
2020-06-11 08:00:00+09:00,124.0000,25.9000,112.7701,40.9175,29.3314,0.5971,0.0000,0.0000,0.7000,0.7000,0.0000,0.0000,0.0000,0.1029,0.0500,0.5971
2020-06-11 09:00:00+09:00,271.0000,26.5000,254.6622,53.0610,33.9741,1.3293,0.0375,0.0000,0.4000,0.4375,0.8918,0.0000,0.0000,0.0000,0.1221,1.3293
2020-06-11 10:00:00+09:00,293.4000,25.8000,282.2204,64.7845,34.0661,1.4727,0.0000,0.0000,0.3500,0.3500,1.1227,0.0000,0.0000,0.0000,0.2128,1.4727
2020-06-11 11:00:00+09:00,369.6000,27.8000,357.2343,74.6007,38.4855,1.8388,0.0785,0.0000,0.4000,0.4785,1.3603,0.0000,0.0000,0.0000,0.3228,1.8388
2020-06-11 12:00:00+09:00,284.0000,27.7000,276.3896,76.7536,35.2947,1.4368,0.0730,0.0000,0.6000,0.6730,0.7639,0.0000,0.0000,0.0000,0.3845,1.4368
2020-06-11 13:00:00+09:00,251.2000,26.2000,243.6616,68.7436,33.1581,1.2751,0.0281,0.0000,0.3500,0.3781,0.8970,0.0000,0.0000,0.0000,0.4571,1.2751
2020-06-11 14:00:00+09:00,319.8000,28.4000,303.9792,57.4207,37.8494,1.5678,0.0946,0.0000,0.3500,0.4446,1.1232,0.0000,0.0000,0.0000,0.5478,1.5678
2020-06-11 15:00:00+09:00,184.1000,26.1000,168.0318,45.3588,30.9579,0.8853,0.0231,0.0000,0.3500,0.3731,0.5122,0.0000,0.0000,0.0000,0.5892,0.8853
2020-06-11 16:00:00+09:00,89.9000,25.4000,76.2414,33.1976,27.7146,0.4057,0.0000,0.0000,0.4000,0.4000,0.0057,0.0000,0.0000,0.0000,0.5897,0.4057
2020-06-11 17:00:00+09:00,147.3000,24.2000,97.8951,21.2136,26.9564,0.5221,0.0000,0.0000,0.9000,0.9000,0.0000,0.3779,0.0000,0.0000,0.5572,0.5221
2020-06-11 18:00:00+09:00,10.4000,22.7000,5.6253,9.6208,22.8757,0.0304,0.0000,0.0000,1.3000,1.3000,0.0000,1.2696,0.0000,0.0000,0.4482,0.0304
2020-06-11 19:00:00+09:00,0.0000,23.8000,0.0000,-1.3386,23.8000,0.0000,0.0000,0.0000,1.2000,1.2000,0.0000,1.2000,0.0000,0.0000,0.3451,0.0000
2020-06-11 20:00:00+09:00,0.0000,23.5000,0.0000,-11.3405,23.5000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.2592,0.0000
